Materials,Stock,Duplicates,,
0020261939,0000009,1,,
0020261938,0000014,1,,
0020261924,0000000,1,,
0020261907,0000000,1,,
0020261904,0000000,1,,
0020261889,0000000,1,,
0020261556,0000000,1,,
0020261555,0000000,1,,
0020261553,0000000,1,,
0020261487,0000000,1,,
0020261486,0000000,1,,
0020261485,0000000,1,,
0020261475,0000030,1,,
0020261470,0000047,1,,
0020261145,0000000,1,,
0020261144,0000000,1,,
0020261143,0000000,1,,
0020261142,0000000,1,,
0020261141,0000000,1,,
0020261140,0000000,1,,
0020261139,0000000,1,,
0020261138,0000000,1,,
0020261132,0000000,1,,
0020261008,0000023,1,,
0020261007,0000468,1,,
0020261006,0000000,1,,
0020261005,0000091,1,,
0020261004,0000838,1,,
0020261003,0000267,1,,
0020261002,0000172,1,,
0020260999,0000202,1,,
0020260998,0000019,1,,
0020260997,0000215,1,,
0020260996,0000112,1,,
0020260995,0000159,1,,
0020260993,0000093,1,,
0020260992,0000126,1,,
0020260990,0000355,1,,
0020260989,0000246,1,,
0020260988,0000003,1,,
0020260987,0000217,1,,
0020260986,0000110,1,,
0020260985,0000050,1,,
0020260984,0000110,1,,
0020260982,0000135,1,,
0020260981,0000380,1,,
0020260979,0000576,1,,
0020260978,0000062,1,,
0020260977,0000021,1,,
0020260976,0000095,1,,
0020260975,0000188,1,,
0020260974,0000432,1,,
0020260973,0000144,1,,
0020260972,0000037,1,,
0020260971,0000120,1,,
0020260970,0000017,2,,
0020260970,0000018,2,,
0020260969,0000068,1,,
0020260968,0000109,2,,
0020260968,0000009,2,,
0020260965,0000733,1,,
0020260964,0000004,1,,
0020260962,0000004,2,,
0020260962,0000002,2,,
0020260961,0000124,1,,
0020260960,0000046,1,,
0020260957,0000099,1,,
0020260956,0000075,1,,
0020260955,0000316,1,,
0020260954,0000152,2,,
0020260954,0000657,2,,
0020260953,0000015,1,,
0020260952,0000086,1,,
0020260951,0000374,1,,
0020260950,0000004,1,,
0020260948,0000000,1,,
0020260947,0000194,1,,
0020260946,0000265,1,,
0020260945,0000252,1,,
0020260944,0000399,2,,
0020260944,0000421,2,,
0020260943,0000006,1,,
0020260942,0000034,1,,
0020260940,0000176,1,,
0020260939,0000312,1,,
0020260938,0000002,2,,
0020260938,0000021,2,,
0020260937,0000000,1,,
0020260936,0000048,1,,
0020260934,0000000,1,,
0020260933,0000000,1,,
0020260931,0000056,1,,
0020260930,0000000,1,,
0020260928,0000000,1,,
0020260927,0000000,1,,
0020260925,0000264,1,,
0020260924,0000505,1,,
0020260923,0000007,2,,
0020260923,0000045,2,,
0020260922,0000000,1,,
0020260921,0000064,1,,
0020260920,0000002,1,,
0020260918,0000000,1,,
0020260917,0000070,1,,
0020260916,0000541,1,,
0020260915,0000027,1,,
0020260914,0000887,2,,
0020260914,0001998,2,,
0020260913,0000088,1,,
0020260892,0000000,1,,
0020260886,0000000,1,,
0020260880,0000000,1,,
0020260879,0000008,1,,
0020260804,0000003,1,,
0020260803,0000072,1,,
0020260802,0000000,1,,
0020260628,0000000,1,,
0020260626,0000000,1,,
0020260622,0000000,1,,
0020260621,0000000,1,,
0020260620,0000000,1,,
0020260501,0000000,1,,
0020260500,0000000,1,,
0020260499,0000002,1,,
0020260498,0000006,1,,
0020260497,0000000,1,,
0020260496,0000008,1,,
0020260495,0000001,1,,
0020260494,0000000,1,,
0020260493,0000002,1,,
0020260475,0000019,1,,
0020260474,0000019,1,,
0020260467,0000016,1,,
0020260466,0000019,1,,
0020260465,0000019,1,,
0020260464,0000019,1,,
0020260463,0000018,1,,
0020260462,0000018,1,,
0020260389,0000000,1,,
0020260387,0000000,1,,
0020260370,0000069,1,,
0020260369,0000280,1,,
0020260368,0000005,1,,
0020260367,0001025,1,,
0020260366,0000789,1,,
0020260312,0000000,1,,
0020260234,0000000,1,,
0020260167,0000000,1,,
0020260166,0000000,1,,
0020260165,0000000,1,,
0020260164,0000000,1,,
0020260163,0000000,1,,
0020260080,0000000,1,,
0020260079,0000000,1,,
0020260078,0000000,1,,
0020260077,0000000,1,,
0020260073,0000000,1,,
0020260072,0000000,1,,
0020260064,0000008,2,,
0020260064,0000026,2,,
0020260063,0000003,2,,
0020260063,0000079,2,,
0020260062,0000030,2,,
0020260062,0000004,2,,
0020260061,0000001,2,,
0020260061,0000035,2,,
0020260060,0000001,2,,
0020260060,0000012,2,,
0020260059,0000000,1,,
0020260019,0000000,1,,
002026,0000000,1,,
0020259982,0000000,1,,
0020259980,0000000,1,,
0020259943,0000111,1,,
0020259872,0000000,1,,
0020259871,0000000,1,,
0020259868,0000000,1,,
0020259867,0000000,1,,
0020259866,0000000,1,,
0020259865,0000000,1,,
0020259864,0000000,1,,
0020259863,0000000,1,,
0020259860,0000000,1,,
0020259859,0000000,1,,
0020259858,0000000,1,,
0020259857,0000000,1,,
0020259856,0000000,1,,
0020259828,0000008,1,,
0020259827,0000025,1,,
0020259800,0000004,1,,
0020259799,0000000,1,,
0020259798,0000002,1,,
0020259762,0000000,1,,
0020259508,0000000,1,,
0020259507,0000000,1,,
0020259506,0000003,1,,
0020259505,0000002,1,,
0020259504,0000000,1,,
0020259503,0000001,1,,
0020259502,0000000,1,,
0020259501,0000000,1,,
0020259498,0000002,1,,
0020259497,0000002,1,,
0020259493,0000000,1,,
0020259492,0000002,1,,
0020259491,0000000,1,,
0020259490,0000000,1,,
0020259489,0000002,1,,
0020259421,0000093,1,,
0020259420,0000000,1,,
0020259419,0000001,1,,
0020259418,0000005,1,,
0020259417,0000000,1,,
0020259416,0000002,1,,
0020259415,0000002,1,,
0020259414,0000000,1,,
0020259413,0000000,1,,
0020259412,0000000,1,,
0020259411,0000000,1,,
0020259410,0000000,1,,
0020259409,0000000,1,,
0020259407,0000002,1,,
0020259406,0000001,1,,
0020259405,0000001,1,,
0020259404,0000000,1,,
0020259402,0000003,1,,
0020259401,0000000,1,,
0020259400,0000000,1,,
0020259399,0000000,1,,
0020259398,0000000,1,,
0020259397,0000000,1,,
0020259396,0000000,1,,
0020259395,0000000,1,,
0020259394,0000002,1,,
0020259393,0000005,1,,
0020259392,0000001,1,,
0020259391,0000001,1,,
0020259390,0000006,1,,
0020259389,0000000,1,,
0020259388,0000012,1,,
0020259324,0000000,1,,
0020259263,0000000,1,,
0020259262,0000000,1,,
0020259261,0000000,1,,
0020259258,0000000,1,,
0020259254,0000000,1,,
0020259247,0000015,1,,
0020259116,0000030,1,,
0020259115,0000023,1,,
0020259114,0000019,1,,
0020259111,0000000,1,,
0020259026,0000012,1,,
0020259022,0000000,1,,
0020259009,0000010,1,,
0020258995,0000000,1,,
0020258993,0000000,1,,
0020258992,0000000,1,,
0020258991,0000002,1,,
0020258990,0000035,1,,
0020258893,0000000,1,,
0020258885,0000011,1,,
0020258883,0000000,1,,
0020258882,0000034,1,,
0020258881,0000309,1,,
0020258880,0000794,1,,
0020258879,0000168,1,,
0020258800,0000020,1,,
0020258799,0000014,1,,
0020258793,0000000,1,,
0020258786,0000000,1,,
0020258781,0000000,1,,
0020258769,0000000,1,,
0020258767,0000000,1,,
0020258765,0000000,1,,
0020258763,0000000,1,,
0020258761,0000000,1,,
0020258756,0000000,1,,
0020258752,0000000,1,,
0020258720,0000000,1,,
0020258717,0000000,1,,
0020258716,0000000,1,,
0020258713,0000000,1,,
0020258712,0000000,1,,
0020258711,0000000,1,,
0020258710,0000000,1,,
0020258680,0000001,1,,
0020258679,0000012,1,,
0020258678,0000025,1,,
0020258677,0000262,1,,
0020258676,0000272,1,,
0020258675,0000091,1,,
0020258674,0000015,1,,
0020258594,0000000,1,,
0020258593,0000000,1,,
0020258587,0000000,1,,
0020258586,0000000,1,,
0020258585,0000000,1,,
0020258558,0000000,1,,
0020258553,0000009,1,,
0020258528,0000004,1,,
0020258527,0000002,1,,
0020258526,0000000,1,,
0020258525,0000003,1,,
0020258524,0000005,1,,
0020258523,0000005,1,,
0020258522,0000005,1,,
0020258521,0000003,1,,
0020258520,0000000,1,,
0020258519,0000005,1,,
0020258502,0000000,1,,
0020258498,0000000,1,,
0020258491,0000002,1,,
0020258490,0000000,1,,
0020258489,0000001,1,,
0020258488,0000002,1,,
0020258487,0000000,1,,
0020258486,0000000,1,,
0020258485,0000001,1,,
0020258484,0000000,1,,
0020258483,0000002,1,,
0020258482,0000000,1,,
0020258481,0000000,1,,
0020258480,0000002,1,,
0020258479,0000000,1,,
0020258478,0000000,1,,
0020258477,0000001,1,,
0020258476,0000001,1,,
0020258475,0000000,1,,
0020258474,0000000,1,,
0020258472,0000000,1,,
0020258471,0000002,1,,
0020258470,0000003,1,,
0020258469,0000000,1,,
0020258468,0000005,1,,
0020258467,0000002,1,,
0020258466,0000000,1,,
0020258465,0000006,1,,
0020258463,0000002,1,,
0020258462,0000000,1,,
0020258461,0000003,1,,
0020258460,0000002,1,,
0020258459,0000000,1,,
0020258458,0000005,1,,
0020258457,0000006,1,,
0020258456,0000000,1,,
0020258455,0000004,1,,
0020258454,0000001,1,,
0020258453,0000000,1,,
0020258452,0000005,1,,
0020258451,0000000,1,,
0020258450,0000000,1,,
0020258449,0000001,1,,
0020258448,0000002,1,,
0020258447,0000000,1,,
0020258446,0000004,1,,
0020258445,0000000,1,,
0020258444,0000000,1,,
0020258443,0000002,1,,
0020258442,0000000,1,,
0020258441,0000000,1,,
0020258440,0000005,1,,
0020258439,0000000,1,,
0020258438,0000000,1,,
0020258437,0000005,1,,
0020258436,0000000,1,,
0020258435,0000000,1,,
0020258434,0000003,1,,
0020258433,0000003,1,,
0020258432,0000000,1,,
0020258431,0000006,1,,
0020258430,0000001,1,,
0020258429,0000000,1,,
0020258428,0000002,1,,
0020258427,0000000,1,,
0020258426,0000000,1,,
0020258425,0000005,1,,
0020258424,0000008,1,,
0020258311,0000000,1,,
0020258310,0000003,1,,
0020258309,0000001,1,,
0020258308,0000000,1,,
0020258307,0000001,1,,
0020258306,0000001,1,,
0020258305,0000000,1,,
0020258304,0000001,1,,
0020258303,0000002,1,,
0020258302,0000000,1,,
0020258300,0000000,1,,
0020258299,0000000,1,,
0020258298,0000001,1,,
0020258297,0000001,1,,
0020258296,0000000,1,,
0020258295,0000000,1,,
0020258294,0000000,1,,
0020258293,0000000,1,,
0020258292,0000001,1,,
0020258291,0000001,1,,
0020258290,0000000,1,,
0020258289,0000005,1,,
0020258288,0000000,1,,
0020258287,0000000,1,,
0020258286,0000003,1,,
0020258285,0000000,1,,
0020258284,0000000,1,,
0020258283,0000002,1,,
0020258282,0000000,1,,
0020258281,0000000,1,,
0020258280,0000002,1,,
0020258279,0000001,1,,
0020258278,0000000,1,,
0020258277,0000002,1,,
0020258276,0000018,1,,
0020258275,0000000,1,,
0020258274,0000001,1,,
0020258273,0000003,1,,
0020258272,0000000,1,,
0020258271,0000002,1,,
0020258270,0000000,1,,
0020258269,0000000,1,,
0020258268,0000001,1,,
0020258267,0000000,1,,
0020258266,0000000,1,,
0020258265,0000000,1,,
0020258264,0000005,1,,
0020258263,0000000,1,,
0020258262,0000004,1,,
0020258261,0000000,1,,
0020258260,0000000,1,,
0020258259,0000000,1,,
0020258258,0000000,1,,
0020258257,0000000,1,,
0020258256,0000007,1,,
0020258255,0000005,1,,
0020258254,0000000,1,,
0020258253,0000005,1,,
0020258252,0000002,1,,
0020258251,0000000,1,,
0020258250,0000008,1,,
0020258249,0000003,1,,
0020258248,0000000,1,,
0020258247,0000001,1,,
0020258246,0000006,1,,
0020258245,0000000,1,,
0020258244,0000008,1,,
0020258243,0000005,1,,
0020258242,0000000,1,,
0020258241,0000003,1,,
0020258237,0000013,1,,
0020258236,0000000,1,,
0020258235,0000009,1,,
0020258234,0000013,1,,
0020258233,0000000,1,,
0020258232,0000003,1,,
0020258231,0000000,1,,
0020258218,0000000,1,,
0020258217,0000002,1,,
0020258216,0000010,1,,
0020258215,0000000,1,,
0020258214,0000017,1,,
0020258213,0000000,1,,
0020258212,0000000,1,,
0020258211,0000000,1,,
0020258210,0000000,1,,
0020258209,0000000,1,,
0020258208,0000050,1,,
0020258207,0000005,1,,
0020258206,0000000,1,,
0020258205,0000024,1,,
0020258204,0000001,1,,
0020258203,0000000,1,,
0020258202,0000010,1,,
0020258201,0000007,1,,
0020258200,0000000,1,,
0020258199,0000010,1,,
0020258187,0000000,1,,
0020258186,0000000,1,,
0020258185,0000002,1,,
0020258184,0000000,1,,
0020258183,0000000,1,,
0020258182,0000006,1,,
0020258181,0000000,1,,
0020258180,0000000,1,,
0020258179,0000005,1,,
0020258178,0000023,1,,
0020258177,0000000,1,,
0020258176,0000026,1,,
0020258175,0000006,1,,
0020258174,0000000,1,,
0020258173,0000001,1,,
0020258172,0000004,1,,
0020258171,0000000,1,,
0020258170,0000002,1,,
0020258169,0000011,1,,
0020258168,0000000,1,,
0020258167,0000000,1,,
0020258166,0000031,1,,
0020258165,0000000,1,,
0020258164,0000000,1,,
0020258163,0000004,1,,
0020258162,0000000,1,,
0020258161,0000001,1,,
0020258160,0000007,1,,
0020258159,0000000,1,,
0020258158,0000004,1,,
0020258157,0000000,1,,
0020258156,0000000,1,,
0020258155,0000003,1,,
0020258154,0000004,1,,
0020258153,0000000,1,,
0020258152,0000003,1,,
0020258151,0000000,1,,
0020258150,0000000,1,,
0020258149,0000001,1,,
0020258148,0000000,1,,
0020258147,0000005,1,,
0020258135,0000000,1,,
0020258134,0000001,1,,
0020258133,0000000,1,,
0020258132,0000000,1,,
0020258131,0000000,1,,
0020258127,0000001,1,,
0020258126,0000000,1,,
0020258125,0000003,1,,
0020258124,0000001,1,,
0020258123,0000000,1,,
0020258122,0000000,1,,
0020258121,0000008,1,,
0020258120,0000000,1,,
0020258119,0000003,1,,
0020258118,0000000,1,,
0020258117,0000000,1,,
0020258116,0000005,1,,
0020258115,0000010,1,,
0020258114,0000000,1,,
0020258113,0000002,1,,
0020258111,0000000,1,,
0020258110,0000001,1,,
0020258109,0000005,1,,
0020258108,0000000,1,,
0020258107,0000005,1,,
0020258106,0000001,1,,
0020258104,0000000,1,,
0020258099,0000000,1,,
0020258098,0000001,1,,
0020258096,0000000,1,,
0020258095,0000005,1,,
0020258094,0000005,1,,
0020258093,0000000,1,,
0020258092,0000005,1,,
0020258091,0000001,1,,
0020258090,0000000,1,,
0020258089,0000001,1,,
0020258088,0000000,1,,
0020258087,0000000,1,,
0020258086,0000004,1,,
0020258084,0000000,1,,
0020258083,0000005,1,,
0020258082,0000003,1,,
0020258081,0000000,1,,
0020258080,0000001,1,,
0020258079,0000000,1,,
0020258078,0000000,1,,
0020258077,0000002,1,,
0020258076,0000002,1,,
0020258075,0000000,1,,
0020258074,0000003,1,,
0020258073,0000000,1,,
0020258072,0000000,1,,
0020258071,0000007,1,,
0020258070,0000000,1,,
0020258069,0000000,1,,
0020258068,0000000,1,,
0020258067,0000005,1,,
0020258066,0000000,1,,
0020258065,0000000,1,,
0020258064,0000000,1,,
0020258063,0000000,1,,
0020258062,0000003,1,,
0020258061,0000002,1,,
0020258060,0000000,1,,
0020258059,0000011,1,,
0020258058,0000000,1,,
0020258057,0000000,1,,
0020258055,0000000,1,,
0020258054,0000000,1,,
0020258053,0000005,1,,
0020258052,0000000,1,,
0020258051,0000000,1,,
0020258050,0000005,1,,
0020258049,0000000,1,,
0020258048,0000000,1,,
0020258047,0000001,1,,
0020258046,0000000,1,,
0020258045,0000000,1,,
0020258044,0000003,1,,
0020258043,0000000,1,,
0020258042,0000000,1,,
0020258041,0000002,1,,
0020258040,0000000,1,,
0020258039,0000000,1,,
0020258038,0000003,1,,
0020258037,0000001,1,,
0020258036,0000000,1,,
0020258035,0000002,1,,
0020258034,0000000,1,,
0020258033,0000000,1,,
0020258032,0000002,1,,
0020258031,0000003,1,,
0020258030,0000000,1,,
0020258028,0000012,1,,
0020258027,0000000,1,,
0020258026,0000016,1,,
0020258025,0000001,1,,
0020258024,0000000,1,,
0020258023,0000001,1,,
0020258022,0000029,1,,
0020258021,0000000,1,,
0020258020,0000001,1,,
0020257916,0000054,1,,
0020257915,0000009,1,,
0020257914,0000038,1,,
0020257908,0000005,1,,
0020257907,0000005,1,,
0020257906,0000005,1,,
0020257905,0000005,1,,
0020257895,0000005,1,,
0020257894,0000005,1,,
0020257893,0000005,1,,
0020257892,0000003,1,,
0020257890,0000004,1,,
0020257887,0000004,1,,
0020257886,0000002,1,,
0020257885,0000006,1,,
0020257884,0000009,1,,
0020257883,0000000,1,,
0020257882,0000002,1,,
0020257881,0000000,1,,
0020257880,0000001,1,,
0020257879,0000000,1,,
0020257878,0000004,1,,
0020257877,0000002,1,,
0020257876,0000004,1,,
0020257875,0000004,1,,
0020257874,0000004,1,,
0020257873,0000004,1,,
0020257872,0000001,1,,
0020257871,0000009,1,,
0020257870,0000008,1,,
0020257869,0000089,1,,
0020257868,0000100,1,,
0020257846,0000000,1,,
0020257845,0000000,1,,
0020257763,0000075,1,,
0020257762,0000013,1,,
0020257698,0000021,1,,
0020257696,0000000,1,,
0020257695,0000000,1,,
0020257689,0000000,1,,
0020257687,0000033,1,,
0020257639,0000333,1,,
0020257613,0000302,1,,
0020257518,0000120,1,,
0020257517,0000002,1,,
0020257511,0000000,1,,
0020257509,0000026,1,,
0020257451,0000000,1,,
0020257449,0000004,1,,
0020257445,0000541,1,,
0020257444,0000219,1,,
0020257443,0000000,1,,
0020257442,0000000,1,,
0020257441,0000000,1,,
0020257440,0000000,1,,
0020257439,0000000,1,,
0020257438,0000000,1,,
0020257376,0000000,1,,
0020257339,0000000,1,,
0020257338,0000000,1,,
0020257321,0000000,1,,
0020257320,0000000,1,,
0020257297,0000000,1,,
0020257294,0000000,1,,
0020257280,0000000,1,,
0020257269,0000000,1,,
0020257268,0000000,1,,
0020257132,0000033,1,,
0020257074,0000000,1,,
0020257073,0000000,1,,
0020257072,0000000,1,,
0020257071,0000000,1,,
0020257070,0000000,1,,
0020257069,0000000,1,,
0020257068,0000000,1,,
0020257067,0000000,1,,
0020257066,0000000,1,,
0020257065,0000000,1,,
0020257064,0000000,1,,
0020257063,0000000,1,,
0020257062,0000000,1,,
0020257061,0000000,1,,
0020257060,0000000,1,,
0020257059,0000000,1,,
0020257033,0000000,1,,
0020257030,0000164,1,,
0020257028,0000704,1,,
0020257027,0000286,1,,
0020257026,0000205,1,,
0020257025,0000031,1,,
0020257024,0000219,1,,
0020257023,0000263,1,,
0020257022,0000050,1,,
0020257021,0000143,1,,
0020257020,0000454,1,,
0020257019,0000872,1,,
0020257018,0000017,1,,
0020257017,0000019,1,,
0020257016,0000318,1,,
0020257015,0000003,2,,
0020257015,0005340,2,,
0020257013,0000168,1,,
0020257012,0000245,1,,
0020257011,0000225,1,,
0020257010,0000386,1,,
0020257009,0000222,1,,
0020257008,0005479,1,,
0020257007,0001749,1,,
0020257000,0000005,1,,
0020256999,0000007,1,,
0020256992,0000000,1,,
0020256991,0000000,1,,
0020256990,0000000,1,,
0020256989,0000000,1,,
0020256985,0000000,1,,
0020256983,0000000,1,,
0020256850,0000000,1,,
0020256848,0000000,1,,
0020256847,0000000,1,,
0020256846,0000000,1,,
0020256842,0000000,1,,
0020256841,0000000,1,,
0020256840,0000000,1,,
0020256839,0000000,1,,
0020256838,0000000,1,,
0020256837,0000000,1,,
0020256836,0000000,1,,
0020256835,0000000,1,,
0020256834,0000000,1,,
0020256833,0000000,1,,
0020256832,0000000,1,,
0020256831,0000000,1,,
0020256830,0000000,1,,
0020256829,0000000,1,,
0020256828,0000000,1,,
0020256827,0000000,1,,
0020256825,0000000,1,,
0020256824,0000000,1,,
0020256823,0000000,1,,
0020256822,0000000,1,,
0020256498,0000000,1,,
0020256497,0000000,1,,
0020256496,0000000,1,,
0020256495,0000000,1,,
0020256405,0000004,1,,
0020256404,0000141,1,,
0020256403,0000036,1,,
0020256394,0000000,1,,
0020256393,0000000,1,,
0020256392,0000000,1,,
0020256390,0000000,1,,
0020255942,0000020,1,,
0020255903,0000000,1,,
0020255899,0000000,1,,
0020255897,0000000,1,,
0020255772,0000000,1,,
0020255770,0000000,1,,
0020255754,0000011,1,,
0020255750,0000020,1,,
0020255746,0000007,1,,
0020255586,0000000,1,,
0020255574,0000005,1,,
0020255573,0000005,1,,
0020255469,0000026,1,,
0020255468,0000034,1,,
0020255467,0000072,1,,
0020255466,0000023,1,,
0020255465,0000015,1,,
0020255464,0000048,1,,
0020255453,0000000,1,,
0020255452,0000000,1,,
0020255451,0000000,1,,
0020255450,0000000,1,,
0020255429,0000000,1,,
0020255427,0000049,1,,
0020255378,0000000,1,,
0020255377,0000000,1,,
0020255376,0000072,1,,
0020255110,0000000,1,,
0020254965,0000006,1,,
0020254962,0000019,1,,
0020254961,0000031,1,,
0020254945,0000010,1,,
